id,trial,prob1,prob2,mag1,mag2,stimID,choice,happiness,gain_loss,group,context,CR,winLose,choseRisky,mag1_norm,mag2_norm,outcome
P_MoodFlexi_01_Behavior17_01s2v7,71,0.2,0.8,10.0,60.0,2.0,1.0,,60.0,s2v,stable,0,1,1.0,0.0,0.7142857142857143,0.7142857142857143
P_MoodFlexi_01_Behavior17_01s2v7,72,0.2,0.8,20.0,40.0,2.0,1.0,0.2161458333333333,40.0,s2v,stable,0,1,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,73,0.2,0.8,10.0,80.0,2.0,1.0,,80.0,s2v,stable,0,1,1.0,0.0,1.0,1.0
P_MoodFlexi_01_Behavior17_01s2v7,74,0.2,0.8,10.0,10.0,2.0,1.0,,10.0,s2v,stable,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,75,0.2,0.8,40.0,10.0,1.0,0.0,,40.0,s2v,stable,0,1,1.0,0.42857142857142855,0.0,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,76,0.2,0.8,40.0,40.0,2.0,1.0,0.9192708333333334,40.0,s2v,stable,0,1,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,77,0.2,0.8,40.0,20.0,2.0,1.0,,20.0,s2v,stable,0,1,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285
P_MoodFlexi_01_Behavior17_01s2v7,78,0.2,0.8,60.0,10.0,1.0,0.0,,0.0,s2v,stable,0,0,1.0,0.7142857142857143,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,79,0.2,0.8,80.0,10.0,1.0,0.0,,80.0,s2v,stable,0,1,1.0,1.0,0.0,1.0
P_MoodFlexi_01_Behavior17_01s2v7,80,0.2,0.8,10.0,40.0,2.0,1.0,0.8385416666666666,40.0,s2v,stable,0,1,1.0,0.0,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,81,0.2,0.8,10.0,40.0,2.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.0,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,82,0.2,0.8,10.0,80.0,2.0,1.0,,80.0,s2v,volatile,0,1,1.0,0.0,1.0,1.0
P_MoodFlexi_01_Behavior17_01s2v7,83,0.2,0.8,80.0,10.0,1.0,0.0,,0.0,s2v,volatile,0,0,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,84,0.2,0.8,40.0,40.0,1.0,0.0,0.53515625,0.0,s2v,volatile,0,0,1.0,0.42857142857142855,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior17_01s2v7,85,0.2,0.8,40.0,10.0,1.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,86,0.2,0.8,10.0,60.0,2.0,1.0,,60.0,s2v,volatile,0,1,1.0,0.0,0.7142857142857143,0.7142857142857143
P_MoodFlexi_01_Behavior17_01s2v7,87,0.8,0.2,10.0,10.0,1.0,1.0,,10.0,s2v,volatile,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,88,0.8,0.2,40.0,20.0,1.0,1.0,0.4270833333333333,0.0,s2v,volatile,0,0,1.0,0.42857142857142855,0.14285714285714285,0.0
P_MoodFlexi_01_Behavior17_01s2v7,89,0.8,0.2,20.0,40.0,2.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.14285714285714285,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior17_01s2v7,90,0.8,0.2,10.0,60.0,2.0,0.0,,60.0,s2v,volatile,0,1,1.0,0.0,0.7142857142857143,0.0
P_MoodFlexi_01_Behavior17_01s2v7,91,0.8,0.2,60.0,10.0,1.0,1.0,0.75390625,60.0,s2v,volatile,0,1,1.0,0.7142857142857143,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,92,0.8,0.2,80.0,10.0,1.0,1.0,,80.0,s2v,volatile,0,1,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,93,0.8,0.2,40.0,40.0,1.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,94,0.8,0.2,10.0,80.0,2.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.0,1.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,95,0.8,0.2,40.0,10.0,1.0,1.0,0.4322916666666667,0.0,s2v,volatile,0,0,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,96,0.2,0.8,40.0,20.0,1.0,0.0,,40.0,s2v,volatile,0,1,1.0,0.42857142857142855,0.14285714285714285,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,97,0.2,0.8,10.0,10.0,1.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,98,0.2,0.8,20.0,40.0,2.0,1.0,0.6744791666666666,40.0,s2v,volatile,0,1,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,99,0.2,0.8,60.0,10.0,1.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.7142857142857143,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,100,0.2,0.8,40.0,10.0,1.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,101,0.8,0.2,80.0,10.0,1.0,1.0,0.7838541666666666,80.0,s2v,volatile,0,1,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,102,0.2,0.8,40.0,20.0,1.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.42857142857142855,0.14285714285714285,0.0
P_MoodFlexi_01_Behavior17_01s2v7,103,0.2,0.8,10.0,40.0,2.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.0,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,104,0.2,0.8,40.0,10.0,1.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,105,0.2,0.8,20.0,40.0,2.0,1.0,0.2096354166666666,0.0,s2v,volatile,0,0,1.0,0.14285714285714285,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior17_01s2v7,106,0.2,0.8,80.0,10.0,1.0,0.0,,80.0,s2v,volatile,0,1,1.0,1.0,0.0,1.0
P_MoodFlexi_01_Behavior17_01s2v7,107,0.2,0.8,10.0,60.0,2.0,1.0,,60.0,s2v,volatile,0,1,1.0,0.0,0.7142857142857143,0.7142857142857143
P_MoodFlexi_01_Behavior17_01s2v7,108,0.2,0.8,40.0,40.0,1.0,0.0,0.0924479166666666,0.0,s2v,volatile,0,0,1.0,0.42857142857142855,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior17_01s2v7,109,0.2,0.8,10.0,10.0,2.0,1.0,,10.0,s2v,volatile,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,110,0.8,0.2,10.0,60.0,2.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.0,0.7142857142857143,0.0
P_MoodFlexi_01_Behavior17_01s2v7,111,0.8,0.2,40.0,20.0,1.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285
P_MoodFlexi_01_Behavior17_01s2v7,112,0.8,0.2,20.0,40.0,1.0,1.0,0.5729166666666666,20.0,s2v,volatile,0,1,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,113,0.8,0.2,10.0,10.0,1.0,1.0,,10.0,s2v,volatile,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,114,0.8,0.2,10.0,40.0,2.0,0.0,,40.0,s2v,volatile,0,1,1.0,0.0,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior17_01s2v7,115,0.8,0.2,60.0,10.0,1.0,1.0,0.5364583333333334,0.0,s2v,volatile,0,0,1.0,0.7142857142857143,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,116,0.8,0.2,10.0,80.0,2.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.0,1.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,117,0.8,0.2,10.0,60.0,2.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.0,0.7142857142857143,0.0
P_MoodFlexi_01_Behavior17_01s2v7,118,0.8,0.2,40.0,40.0,1.0,1.0,0.73046875,40.0,s2v,volatile,0,1,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,119,0.8,0.2,40.0,10.0,1.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,120,0.2,0.8,10.0,80.0,2.0,1.0,,80.0,s2v,volatile,0,1,1.0,0.0,1.0,1.0
P_MoodFlexi_01_Behavior17_01s2v7,121,0.8,0.2,80.0,10.0,1.0,1.0,,0.0,s2v,volatile,0,0,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,122,0.8,0.2,40.0,40.0,2.0,0.0,0.0,0.0,s2v,volatile,0,0,1.0,0.42857142857142855,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior17_01s2v7,123,0.8,0.2,20.0,40.0,2.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.14285714285714285,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior17_01s2v7,124,0.8,0.2,10.0,60.0,2.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.0,0.7142857142857143,0.0
P_MoodFlexi_01_Behavior17_01s2v7,125,0.8,0.2,40.0,20.0,1.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285
P_MoodFlexi_01_Behavior17_01s2v7,126,0.8,0.2,10.0,40.0,2.0,0.0,0.1041666666666666,0.0,s2v,volatile,0,0,1.0,0.0,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior17_01s2v7,127,0.2,0.8,80.0,10.0,1.0,0.0,,0.0,s2v,volatile,0,0,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,128,0.2,0.8,10.0,40.0,2.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.0,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,129,0.2,0.8,10.0,60.0,2.0,1.0,,0.0,s2v,volatile,0,0,1.0,0.0,0.7142857142857143,0.0
P_MoodFlexi_01_Behavior17_01s2v7,130,0.2,0.8,10.0,10.0,2.0,1.0,0.2174479166666666,10.0,s2v,volatile,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,131,0.2,0.8,60.0,10.0,1.0,0.0,,60.0,s2v,volatile,0,1,1.0,0.7142857142857143,0.0,0.7142857142857143
P_MoodFlexi_01_Behavior17_01s2v7,132,0.2,0.8,10.0,40.0,2.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.0,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,133,0.2,0.8,40.0,20.0,1.0,0.0,0.7356770833333334,0.0,s2v,volatile,0,0,1.0,0.42857142857142855,0.14285714285714285,0.0
P_MoodFlexi_01_Behavior17_01s2v7,134,0.8,0.2,10.0,80.0,2.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.0,1.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,135,0.8,0.2,60.0,10.0,1.0,1.0,,0.0,s2v,volatile,0,0,1.0,0.7142857142857143,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,136,0.8,0.2,40.0,20.0,1.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285
P_MoodFlexi_01_Behavior17_01s2v7,137,0.8,0.2,40.0,40.0,1.0,1.0,0.796875,40.0,s2v,volatile,0,1,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,138,0.8,0.2,80.0,10.0,1.0,1.0,,80.0,s2v,volatile,0,1,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,139,0.8,0.2,10.0,10.0,1.0,1.0,,10.0,s2v,volatile,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,140,0.8,0.2,10.0,40.0,1.0,1.0,1.0,10.0,s2v,volatile,0,1,1.0,0.0,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,141,0.2,0.8,40.0,40.0,1.0,0.0,,40.0,s2v,volatile,0,1,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,142,0.2,0.8,80.0,10.0,1.0,0.0,,0.0,s2v,volatile,0,0,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,143,0.8,0.2,10.0,60.0,2.0,0.0,0.15234375,0.0,s2v,volatile,0,0,1.0,0.0,0.7142857142857143,0.0
P_MoodFlexi_01_Behavior17_01s2v7,144,0.8,0.2,60.0,10.0,1.0,1.0,,60.0,s2v,volatile,0,1,1.0,0.7142857142857143,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,145,0.8,0.2,20.0,40.0,1.0,1.0,,20.0,s2v,volatile,0,1,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,146,0.8,0.2,80.0,10.0,1.0,1.0,0.8815104166666666,80.0,s2v,volatile,0,1,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,147,0.8,0.2,40.0,10.0,1.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,148,0.8,0.2,40.0,20.0,1.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285
P_MoodFlexi_01_Behavior17_01s2v7,149,0.8,0.2,10.0,10.0,1.0,1.0,0.9713541666666666,10.0,s2v,volatile,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,150,0.8,0.2,10.0,40.0,2.0,0.0,,40.0,s2v,volatile,0,1,1.0,0.0,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior17_01s2v7,151,0.8,0.2,80.0,10.0,1.0,1.0,,80.0,s2v,volatile,0,1,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,152,0.8,0.2,10.0,80.0,2.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.0,1.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,153,0.2,0.8,10.0,60.0,2.0,1.0,0.51953125,0.0,s2v,volatile,0,0,1.0,0.0,0.7142857142857143,0.0
P_MoodFlexi_01_Behavior17_01s2v7,154,0.2,0.8,10.0,40.0,1.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.0,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior17_01s2v7,155,0.2,0.8,20.0,40.0,2.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,156,0.2,0.8,10.0,10.0,2.0,1.0,,10.0,s2v,volatile,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,157,0.2,0.8,40.0,10.0,1.0,0.0,0.23828125,0.0,s2v,volatile,0,0,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior17_01s2v7,158,0.2,0.8,40.0,20.0,1.0,0.0,,0.0,s2v,volatile,0,0,1.0,0.42857142857142855,0.14285714285714285,0.0
P_MoodFlexi_01_Behavior17_01s2v7,159,0.2,0.8,40.0,40.0,2.0,1.0,,40.0,s2v,volatile,0,1,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior17_01s2v7,160,0.2,0.8,60.0,10.0,1.0,0.0,0.6106770833333334,60.0,s2v,volatile,0,1,1.0,0.7142857142857143,0.0,0.7142857142857143
P_MoodFlexi_01_Behavior19_01s2v8,1,0.8,0.2,10.0,60.0,2.0,0.0,,0.0,s2v,stable,0,0,1.0,0.0,0.7142857142857143,0.0
P_MoodFlexi_01_Behavior19_01s2v8,2,0.8,0.2,10.0,10.0,1.0,1.0,,10.0,s2v,stable,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,3,0.8,0.2,60.0,10.0,1.0,1.0,,60.0,s2v,stable,0,1,1.0,0.7142857142857143,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,4,0.8,0.2,20.0,40.0,1.0,1.0,0.5078125,0.0,s2v,stable,0,0,1.0,0.14285714285714285,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior19_01s2v8,5,0.8,0.2,10.0,40.0,2.0,0.0,,0.0,s2v,stable,0,0,1.0,0.0,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior19_01s2v8,6,0.8,0.2,40.0,40.0,1.0,1.0,,0.0,s2v,stable,0,0,1.0,0.42857142857142855,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior19_01s2v8,7,0.8,0.2,10.0,80.0,2.0,0.0,,0.0,s2v,stable,0,0,1.0,0.0,1.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,8,0.8,0.2,40.0,10.0,1.0,1.0,0.453125,40.0,s2v,stable,0,1,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,9,0.2,0.8,20.0,40.0,2.0,1.0,,40.0,s2v,stable,0,1,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,10,0.2,0.8,10.0,80.0,2.0,1.0,,80.0,s2v,stable,0,1,1.0,0.0,1.0,1.0
P_MoodFlexi_01_Behavior19_01s2v8,11,0.2,0.8,40.0,20.0,2.0,1.0,,20.0,s2v,stable,0,1,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285
P_MoodFlexi_01_Behavior19_01s2v8,12,0.2,0.8,10.0,10.0,2.0,1.0,0.5598958333333334,10.0,s2v,stable,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,13,0.2,0.8,20.0,40.0,2.0,1.0,,40.0,s2v,stable,0,1,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,14,0.2,0.8,40.0,10.0,1.0,0.0,,0.0,s2v,stable,0,0,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,15,0.2,0.8,10.0,80.0,2.0,1.0,0.5416666666666666,80.0,s2v,stable,0,1,1.0,0.0,1.0,1.0
P_MoodFlexi_01_Behavior19_01s2v8,16,0.8,0.2,40.0,10.0,1.0,1.0,,40.0,s2v,stable,0,1,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,17,0.8,0.2,60.0,10.0,1.0,1.0,,0.0,s2v,stable,0,0,1.0,0.7142857142857143,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,18,0.8,0.2,10.0,80.0,2.0,0.0,0.4661458333333333,0.0,s2v,stable,0,0,1.0,0.0,1.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,19,0.8,0.2,40.0,40.0,1.0,1.0,,40.0,s2v,stable,0,1,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,20,0.8,0.2,10.0,60.0,1.0,1.0,,0.0,s2v,stable,0,0,1.0,0.0,0.7142857142857143,0.0
P_MoodFlexi_01_Behavior19_01s2v8,21,0.8,0.2,10.0,40.0,1.0,1.0,,10.0,s2v,stable,0,1,1.0,0.0,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,22,0.8,0.2,80.0,10.0,1.0,1.0,0.5013020833333334,0.0,s2v,stable,0,0,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,23,0.8,0.2,40.0,40.0,1.0,1.0,,40.0,s2v,stable,0,1,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,24,0.8,0.2,20.0,40.0,1.0,1.0,,0.0,s2v,stable,0,0,1.0,0.14285714285714285,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior19_01s2v8,25,0.2,0.8,10.0,40.0,2.0,1.0,,40.0,s2v,stable,0,1,1.0,0.0,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,26,0.2,0.8,60.0,10.0,1.0,0.0,0.4830729166666667,0.0,s2v,stable,0,0,1.0,0.7142857142857143,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,27,0.2,0.8,20.0,40.0,2.0,1.0,,40.0,s2v,stable,0,1,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,28,0.2,0.8,80.0,10.0,1.0,0.0,,0.0,s2v,stable,0,0,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,29,0.2,0.8,10.0,10.0,2.0,1.0,,10.0,s2v,stable,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,30,0.2,0.8,10.0,60.0,2.0,1.0,0.4986979166666667,60.0,s2v,stable,0,1,1.0,0.0,0.7142857142857143,0.7142857142857143
P_MoodFlexi_01_Behavior19_01s2v8,31,0.2,0.8,40.0,20.0,2.0,1.0,,20.0,s2v,stable,0,1,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285
P_MoodFlexi_01_Behavior19_01s2v8,32,0.8,0.2,40.0,20.0,1.0,1.0,,40.0,s2v,stable,0,1,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285
P_MoodFlexi_01_Behavior19_01s2v8,33,0.8,0.2,10.0,10.0,1.0,1.0,0.5729166666666666,10.0,s2v,stable,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,34,0.8,0.2,40.0,40.0,1.0,1.0,,0.0,s2v,stable,0,0,1.0,0.42857142857142855,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior19_01s2v8,35,0.8,0.2,10.0,60.0,1.0,1.0,,10.0,s2v,stable,0,1,1.0,0.0,0.7142857142857143,0.7142857142857143
P_MoodFlexi_01_Behavior19_01s2v8,36,0.8,0.2,80.0,10.0,1.0,1.0,0.625,80.0,s2v,stable,0,1,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,37,0.8,0.2,10.0,80.0,2.0,0.0,,0.0,s2v,stable,0,0,1.0,0.0,1.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,38,0.8,0.2,40.0,10.0,1.0,1.0,,40.0,s2v,stable,0,1,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,39,0.8,0.2,60.0,10.0,1.0,1.0,,60.0,s2v,stable,0,1,1.0,0.7142857142857143,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,40,0.8,0.2,10.0,40.0,1.0,1.0,0.4986979166666667,0.0,s2v,stable,0,0,1.0,0.0,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior19_01s2v8,41,0.8,0.2,20.0,40.0,1.0,1.0,,20.0,s2v,stable,0,1,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,42,0.2,0.8,10.0,80.0,2.0,1.0,,80.0,s2v,stable,0,1,1.0,0.0,1.0,1.0
P_MoodFlexi_01_Behavior19_01s2v8,43,0.2,0.8,10.0,60.0,2.0,1.0,0.3958333333333333,0.0,s2v,stable,0,0,1.0,0.0,0.7142857142857143,0.0
P_MoodFlexi_01_Behavior19_01s2v8,44,0.2,0.8,40.0,40.0,2.0,1.0,,40.0,s2v,stable,0,1,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,45,0.2,0.8,10.0,10.0,2.0,1.0,,10.0,s2v,stable,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,46,0.2,0.8,20.0,40.0,2.0,1.0,,40.0,s2v,stable,0,1,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,47,0.2,0.8,10.0,40.0,2.0,1.0,0.61328125,40.0,s2v,stable,0,1,1.0,0.0,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,48,0.2,0.8,60.0,10.0,1.0,0.0,,60.0,s2v,stable,0,1,1.0,0.7142857142857143,0.0,0.7142857142857143
P_MoodFlexi_01_Behavior19_01s2v8,49,0.2,0.8,80.0,10.0,2.0,1.0,,10.0,s2v,stable,0,1,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,50,0.2,0.8,40.0,10.0,2.0,1.0,0.5755208333333334,10.0,s2v,stable,0,1,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,51,0.2,0.8,60.0,10.0,2.0,1.0,,10.0,s2v,stable,0,1,1.0,0.7142857142857143,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,52,0.8,0.2,10.0,40.0,1.0,1.0,,0.0,s2v,stable,0,0,1.0,0.0,0.42857142857142855,0.0
P_MoodFlexi_01_Behavior19_01s2v8,53,0.8,0.2,80.0,10.0,1.0,1.0,0.5924479166666666,0.0,s2v,stable,0,0,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,54,0.8,0.2,40.0,40.0,1.0,1.0,,40.0,s2v,stable,0,1,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,55,0.8,0.2,10.0,10.0,1.0,1.0,,10.0,s2v,stable,0,1,1.0,0.0,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,56,0.8,0.2,10.0,80.0,2.0,0.0,,0.0,s2v,stable,0,0,1.0,0.0,1.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,57,0.8,0.2,60.0,10.0,1.0,1.0,0.6171875,60.0,s2v,stable,0,1,1.0,0.7142857142857143,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,58,0.8,0.2,40.0,20.0,1.0,1.0,,40.0,s2v,stable,0,1,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285
P_MoodFlexi_01_Behavior19_01s2v8,59,0.8,0.2,20.0,40.0,1.0,1.0,,20.0,s2v,stable,0,1,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
P_MoodFlexi_01_Behavior19_01s2v8,60,0.8,0.2,40.0,10.0,1.0,1.0,0.64453125,40.0,s2v,stable,0,1,1.0,0.42857142857142855,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,61,0.2,0.8,80.0,10.0,1.0,0.0,,0.0,s2v,stable,0,0,1.0,1.0,0.0,0.0
P_MoodFlexi_01_Behavior19_01s2v8,62,0.2,0.8,40.0,40.0,1.0,0.0,,0.0,s2v,stable,0,0,1.0,0.42857142857142855,0.42857142857142855,0.0
